,chembl_id,max_phase,chirality,prodrug,oral,parenteral,topical,availability_type,withdrawn_year,withdrawn_reason,withdrawn_country,withdrawn_class,smiles,molecule_type,structure_type,therapeutic_flag,alogp,aromatic_rings,cx_logd,cx_logp,cx_most_apka,cx_most_bpka,full_mwt,hba,hba_lipinski,hbd,hbd_lipinski,heavy_atoms,molecular_species,mw_freebase,mw_monoisotopic,num_lipinski_ro5_violations,num_ro5_violations,psa,qed_weighted,ro3_pass,rtb,parent_chembl_id,parent_smiles,parent_inchi_key,chembl_tox,action_type,direct_interaction,disease_efficacy,molecular_mechanism,target_chembl_id,atc_classifications,black_box_warning,withdrawn_chembl,withdrawn_drugbank,withdrawn_withdrawn,withdrawn_tox,wd_consensus_1,wd_consensus_2,wd_consensus_3,standardized_smiles,scaffolds
8151,CHEMBL1487,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,Small molecule,MOL,True,6.31,4.0,2.43,5.39,4.31,,558.65,5.0,7.0,4.0,4.0,41.0,ACID,558.65,558.253,2.0,2.0,111.79,0.16,N,12.0,CHEMBL1487,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,XUKUURHRXDUEBC-KAYWLYCHSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,CC(C)CC(C)CC(C)CCC1C(C(C)C)C(C(C)CC2CCCCC2)C(C2CCCCC2)C1C1CCC(C)CC1
439,CHEMBL19215,4.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,Small molecule,MOL,True,4.06,3.0,3.11,3.99,,8.22,403.53,4.0,5.0,1.0,1.0,30.0,NEUTRAL,403.53,403.226,0.0,0.0,46.5,0.71,N,4.0,CHEMBL19215,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,WZHJKEUHNJHDLS-QTGUNEKASA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,CC(CCC1CCCCC1)CCC1CC(C)C2CC3CC(C)C4CCCC(C2C1)C34
6347,CHEMBL3889654,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1,Small molecule,MOL,True,2.95,3.0,2.44,2.44,10.94,0.7,428.44,6.0,8.0,2.0,2.0,31.0,NEUTRAL,428.44,428.1772,0.0,0.0,86.0,0.67,N,3.0,CHEMBL3889654,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1,NYNZQNWKBKUAII-KBXCAEBGSA-N,Safe,INHIBITOR,True,True,True,CHEMBL3559684,,,0,0,0,,0,0,0,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1,CC1CCC(C(C)CC2CCC3CCC(C4CCCC4C4CC(C)CCC4C)CC32)C1
6025,CHEMBL584,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,Small molecule,MOL,True,4.75,2.0,4.09,4.72,9.32,8.18,567.8,6.0,7.0,4.0,4.0,40.0,NEUTRAL,567.8,567.3131,1.0,1.0,101.9,0.33,N,9.0,CHEMBL584,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,QAGYKUNXZHXKMR-HKWSIXNMSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,CC(CC1CC2CCCCC2CC1C(C)CC(C)(C)C)C(CCC1CCCCC1)CC(C)C1CCCC(C)C1C
8050,CHEMBL461101,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,Small molecule,MOL,True,4.56,3.0,1.28,6.03,3.97,,442.48,6.0,8.0,3.0,3.0,33.0,ACID,442.48,442.1641,0.0,0.0,114.59,0.4,N,5.0,CHEMBL461101,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,XDXWLKQMMKQXPV-QYQHSDTDSA-N,toxic_hepa,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,CC(C)C1CCCC(C2CCCC(CCC3C(C)CC(C4CCC(C)C(C)C4)C3C)C2C)C1
5849,CHEMBL1201234,4.0,Achiral Molecule,False,False,True,False,Discontinued,None,None,None,None,CNC(C)(C)Cc1ccccc1,Small molecule,MOL,True,2.23,1.0,-0.22,2.52,,10.3,163.26,1.0,1.0,1.0,1.0,12.0,BASE,163.26,163.1361,0.0,0.0,12.03,0.72,Y,3.0,CHEMBL1201234,CNC(C)(C)Cc1ccccc1,RXQCGGRTAILOIN-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CNC(C)(C)Cc1ccccc1,CCC(C)(C)CC1CCCCC1
5732,CHEMBL1241951,4.0,Single Stereoisomer,False,True,True,False,Prescription Only,None,None,None,None,COc1cccc(N2CCN(C3=Nc4c(F)cccc4[C@H](CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,Small molecule,MOL,True,5.71,3.0,4.22,4.64,3.75,7.15,572.56,7.0,8.0,1.0,1.0,41.0,ACID,572.56,572.2047,2.0,2.0,77.84,0.38,N,6.0,CHEMBL1241951,COc1cccc(N2CCN(C3=Nc4c(F)cccc4[C@H](CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,FWYSMLBETOMXAG-QHCPKHFHSA-N,Safe,INHIBITOR,True,True,True,CHEMBL3991482,,,0,0,0,,0,0,0,COc1cccc(N2CCN(C3=Nc4c(F)cccc4[C@H](CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,CCC1CCCC(C2CCC(C3CC4C(C)CCCC4C(CC(C)C)C3C3CC(C(C)(C)C)CCC3CC)CC2)C1
8535,CHEMBL256997,4.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,Small molecule,MOL,True,3.24,3.0,0.68,3.92,3.9,,284.25,4.0,5.0,1.0,1.0,21.0,ACID,284.25,284.0597,0.0,0.0,76.22,0.8,N,3.0,CHEMBL256997,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,OOUGLTULBSNHNF-UHFFFAOYSA-N,Safe,MODULATOR,True,True,True,CHEMBL3987582,,,0,0,0,,0,0,0,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,CC(C)C1CCCC(C2CCC(C3CCCCC3C)C2)C1
4474,CHEMBL746,4.0,Achiral Molecule,False,False,False,True,Prescription Only,None,None,None,None,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,Small molecule,MOL,True,2.48,3.0,-4.52,2.5,2.06,,371.35,6.0,8.0,2.0,2.0,27.0,ACID,371.35,371.1005,0.0,0.0,126.81,0.66,N,5.0,CHEMBL746,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,RQTOOFIXOKYGAN-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,CCCC1C2CC(C(C)C)CC(C)C2CC2C(C)CC(C(C)C)C(CC)C21
7203,CHEMBL1200975,4.0,Single Stereoisomer,False,False,False,True,Prescription Only,None,None,None,None,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,Small molecule,MOL,True,4.6,0.0,4.72,4.72,13.83,,495.03,5.0,5.0,1.0,1.0,34.0,NEUTRAL,495.03,494.2235,0.0,0.0,80.67,0.46,N,3.0,CHEMBL1200975,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,SXYZQZLHAIHKKY-GSTUPEFVSA-N,Safe,AGONIST,True,True,True,CHEMBL2034,,,0,0,0,,0,0,0,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,CC1CCC2(C)C(C1)C(C)CC1C3CC(C)C(C(C)CCC(C)C(C)(C)C)C3(C)CC(C)C12C
8706,CHEMBL252556,4.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,Small molecule,MOL,True,3.46,0.0,3.57,3.57,,,338.44,5.0,5.0,1.0,1.0,24.0,NEUTRAL,338.44,338.2093,0.0,0.0,72.83,0.44,N,12.0,CHEMBL252556,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,JGPMMRGNQUBGND-UHFFFAOYSA-N,Safe,,True,True,True,,,,0,0,0,,0,0,0,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,CCCCCCCCCCCC1C(C)C(C)C(CC)C(CC)C1C
1353,CHEMBL278398,4.0,Racemic Mixture,False,False,False,False,Unknown,None,None,None,None,CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12,Small molecule,MOL,True,3.92,2.0,2.01,3.62,,9.0,261.37,1.0,1.0,0.0,0.0,20.0,BASE,261.37,261.1517,0.0,0.0,3.24,0.75,N,1.0,CHEMBL278398,CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12,ISFHAYSTHMVOJR-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12,CC1CCC2C3CCCCC3C(C3CCCCC3)C2C1
9162,CHEMBL1316,4.0,Racemic Mixture,False,True,False,False,Discontinued,None,None,None,None,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,Small molecule,MOL,True,4.16,3.0,1.0,3.88,4.42,,273.72,1.0,3.0,2.0,2.0,19.0,ACID,273.72,273.0557,0.0,0.0,53.09,0.74,N,2.0,CHEMBL1316,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,PUXBGTOOZJQSKH-UHFFFAOYSA-N,Safe,INHIBITOR,True,True,True,CHEMBL230,,,0,1,0,,1,0,0,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,CC1CCC2CC3CC(C(C)C(C)C)CCC3C2C1
6507,CHEMBL1200622,4.0,Single Stereoisomer,False,True,True,False,Prescription Only,None,None,None,None,C[C@@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@@]21C)C(C)(C)O,Small molecule,MOL,True,5.56,0.0,4.26,4.26,,,416.65,3.0,3.0,3.0,3.0,30.0,NEUTRAL,416.65,416.329,1.0,1.0,60.69,0.51,N,5.0,CHEMBL1200622,C[C@@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@@]21C)C(C)(C)O,BPKAHTKRCLCHEA-UBFJEZKGSA-N,Safe,AGONIST,True,True,True,CHEMBL1977,,,0,0,0,,0,0,0,C[C@@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@@]21C)C(C)(C)O,CC1CC(C)CC(CCC2CCCC3(C)C(C(C)CCC(C)C(C)(C)C)CCC23)C1
7710,CHEMBL16073,4.0,Achiral Molecule,False,False,False,False,Withdrawn,1980,Nephropathy,United Kingdom; United States; Germany; Denmark,Nephrotoxicity,CCOc1ccc(NC(C)=O)cc1,Small molecule,MOL,False,2.04,1.0,1.41,1.41,,,179.22,2.0,3.0,1.0,1.0,13.0,NEUTRAL,179.22,179.0946,0.0,0.0,38.33,0.77,Y,3.0,CHEMBL16073,CCOc1ccc(NC(C)=O)cc1,CPJSUEIXXCENMM-UHFFFAOYSA-N,Safe,,True,True,True,,,,1,0,1,,1,1,0,CCOc1ccc(NC(C)=O)cc1,CCCC1CCC(CC(C)C)CC1
2785,CHEMBL1587,4.0,Racemic Mixture,False,True,False,False,Discontinued,None,None,None,None,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,Small molecule,MOL,True,1.66,1.0,1.1,1.1,9.31,,439.89,6.0,7.0,2.0,3.0,25.0,NEUTRAL,439.89,438.9709,0.0,0.0,109.57,0.74,N,4.0,CHEMBL1587,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,CYLWJCABXYDINA-UHFFFAOYSA-N,Safe,INHIBITOR,True,True,True,CHEMBL1876,,,0,0,0,,0,0,0,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,CC1CC2CC(CCCC(C)(C)C)C(C)C(C)(C)C2CC1C(C)(C)C
3402,CHEMBL1539,4.0,Achiral Molecule,False,True,False,False,Discontinued,None,None,None,None,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,Small molecule,MOL,True,0.88,2.0,-0.22,0.58,6.12,3.44,310.34,7.0,8.0,2.0,3.0,21.0,ACID,310.34,310.0736,0.0,0.0,116.43,0.79,N,5.0,CHEMBL1539,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,PJSFRIWCGOHTNF-UHFFFAOYSA-N,Safe,INHIBITOR,True,True,True,CHEMBL2013,,,0,0,0,,0,0,0,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,CCC1CCCC(CC(C)(C)C2CCC(C)CC2)C1CC
3075,CHEMBL30,4.0,Achiral Molecule,False,True,True,False,Over the Counter,None,None,None,None,CN/C(=N/CCSCc1nc[nH]c1C)NC#N,Small molecule,MOL,True,0.6,1.0,-0.22,-0.11,13.38,6.91,252.35,4.0,6.0,3.0,3.0,17.0,NEUTRAL,252.35,252.1157,0.0,0.0,88.89,0.23,N,5.0,CHEMBL30,CN/C(=N/CCSCc1nc[nH]c1C)NC#N,AQIXAKUUQRKLND-UHFFFAOYSA-N,Safe,ANTAGONIST,True,True,True,CHEMBL1941,,,0,0,0,,0,0,0,CN/C(=N/CCSCc1nc[nH]c1C)NC#N,CCCC(CC)CCCCCC1CCCC1C
8308,CHEMBL865,4.0,Achiral Molecule,False,True,False,False,Unknown,2004,Risk for heart attack and stroke,United States,Cardiotoxicity; Neurotoxicity,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,Small molecule,MOL,True,2.96,3.0,2.82,2.82,10.06,0.42,314.37,4.0,5.0,1.0,2.0,22.0,NEUTRAL,314.37,314.0725,0.0,0.0,86.19,0.8,N,3.0,CHEMBL865,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,LNPDTQAFDNKSHK-UHFFFAOYSA-N,Safe,INHIBITOR,True,True,True,CHEMBL230,,,0,1,1,,1,1,0,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,CC1CCC(C2CCCCC2)C1C1CCC(C(C)(C)C)CC1
1758,CHEMBL1121,4.0,1,0,False,True,False,1,,,,,CSCC[C@H](NC(=O)[C@H](CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)[C@@H](N)CC(O)=O)C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,Protein,BOTH,False,,,,,,,1143.29,,,,,,,1143.29,1142.3507,,,,,,,CHEMBL1121,CSCC[C@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@@H](N)CC(=O)O)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,IZTQOLKUZKXIRV-YRVFCXMDSA-N,Safe,missing,missing,missing,missing,missing,V04CC03,0.0,0,0,0,,0,0,0,CSCC[C@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@@H](N)CC(=O)O)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,CCCCC(CC(C)C(CC1CCC(CC(C)(C)C)CC1)CC(C)C(C)CC(C)C)C(C)CCC(C)CC(CC1CCC2CCCCC21)C(C)CC(CCCC)C(C)CC(CC(C)C)C(C)CC(CC1CCCCC1)C(C)C
3965,CHEMBL312448,4.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,Small molecule,MOL,True,3.15,1.0,1.49,3.78,,10.29,244.38,2.0,2.0,1.0,1.0,18.0,BASE,244.38,244.1939,0.0,0.0,24.39,0.85,N,2.0,CHEMBL312448,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,HUCJFAOMUPXHDK-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,CC1CC(C(C)(C)C)CC(C)C1CC1CCCC1
2933,CHEMBL313972,4.0,Single Stereoisomer,False,False,False,True,Discontinued,None,None,None,None,C[C@@H](Cc1ccc(O)c(O)c1)[C@H](C)Cc1ccc(O)c(O)c1,Small molecule,MOL,True,3.57,2.0,4.75,4.76,9.21,,302.37,4.0,4.0,4.0,4.0,22.0,NEUTRAL,302.37,302.1518,0.0,0.0,80.92,0.64,N,5.0,CHEMBL313972,C[C@@H](Cc1ccc(O)c(O)c1)[C@H](C)Cc1ccc(O)c(O)c1,HCZKYJDFEPMADG-TXEJJXNPSA-N,Safe,,True,True,True,,,,0,0,0,,0,0,0,C[C@@H](Cc1ccc(O)c(O)c1)[C@H](C)Cc1ccc(O)c(O)c1,CC1CCC(CC(C)C(C)CC2CCC(C)C(C)C2)CC1C
7351,CHEMBL48449,4.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,C[C@]12C(=O)OC(=O)[C@@]1(C)[C@@H]1CC[C@H]2O1,Small molecule,MOL,False,0.64,0.0,1.06,1.06,,,196.2,4.0,4.0,0.0,0.0,14.0,NEUTRAL,196.2,196.0736,0.0,0.0,52.6,0.42,N,0.0,CHEMBL48449,C[C@]12C(=O)OC(=O)[C@@]1(C)[C@@H]1CC[C@H]2O1,DHZBEENLJMYSHQ-XCVPVQRUSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,C[C@]12C(=O)OC(=O)[C@@]1(C)[C@@H]1CC[C@H]2O1,CC1CC(C)C2(C)C3CCC(C3)C12C
4639,CHEMBL451,4.0,Achiral Molecule,False,True,True,False,Prescription Only,None,None,None,None,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,Small molecule,MOL,True,2.95,2.0,1.81,0.19,-2.69,7.06,299.76,3.0,4.0,1.0,1.0,21.0,ACID,299.76,299.0825,0.0,0.0,50.46,0.65,Y,1.0,CHEMBL451,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,ANTSCNMPPGJYLG-UHFFFAOYSA-N,Safe,POSITIVE ALLOSTERIC MODULATOR,True,True,True,CHEMBL2093872,,,0,0,0,,0,0,0,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,CCC1CC(C)C(C2CCCCC2)C2CC(C)CCC2C1
9030,CHEMBL221959,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,Small molecule,MOL,True,1.54,2.0,1.19,1.24,9.15,6.44,312.38,5.0,7.0,1.0,1.0,23.0,NEUTRAL,312.38,312.1699,0.0,0.0,88.91,0.93,N,3.0,CHEMBL221959,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,UJLAWZDWDVHWOW-YPMHNXCESA-N,toxic_carcinogenic+infections+toxic_vascular,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,CCCC(C)C1CCC(C)C(C(C)C2CCCC3CCCC32)C1
1900,CHEMBL1547,4.0,Achiral Molecule,False,False,True,False,Prescription Only,None,None,None,None,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,Small molecule,MOL,False,0.61,2.0,-3.1,-3.1,,5.54,265.36,5.0,5.0,2.0,3.0,18.0,NEUTRAL,265.36,265.1118,0.0,0.0,75.91,0.79,N,4.0,CHEMBL1547,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,JZRWCGZRTZMZEH-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,CCCC1CCC(CC2CCC(C)CC2C)C1C
8204,CHEMBL1201265,4.0,Single Stereoisomer,True,False,True,False,Prescription Only,None,None,None,None,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(=O)CCC(=O)O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,Small molecule,MOL,True,2.22,0.0,-1.5,1.83,3.66,,474.55,7.0,8.0,3.0,3.0,34.0,ACID,474.55,474.2254,0.0,0.0,138.2,0.5,N,6.0,CHEMBL1201265,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(=O)CCC(=O)O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,IMBXEJJVJRTNOW-XYMSELFBSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(=O)CCC(=O)O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,CC(C)CCC(C)CCC(C)C1(C)CCC2C3CC(C)C4CC(C)CCC4(C)C3C(C)CC21C
8816,CHEMBL41355,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,Small molecule,MOL,True,3.59,2.0,2.7,2.7,13.6,3.99,303.34,4.0,5.0,3.0,4.0,22.0,NEUTRAL,303.34,303.1383,0.0,0.0,76.38,0.74,N,5.0,CHEMBL41355,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,PCOBBVZJEWWZFR-UHFFFAOYSA-N,Safe,BLOCKER,True,True,True,CHEMBL2363063,,,0,0,0,,0,0,0,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,CCCC(C)CC1CCC(CCC2CCC(C)CC2)CC1C
10014,CHEMBL1040,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)(C)O,Small molecule,MOL,True,6.73,0.0,5.65,5.65,,,400.65,2.0,2.0,2.0,2.0,29.0,NEUTRAL,400.65,400.3341,1.0,1.0,40.46,0.52,N,6.0,CHEMBL1040,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)(C)O,JWUBBDSIWDLEOM-DTOXIADCSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)(C)O,CC1CCC(C)C(CCC2CCCC3(C)C(C(C)CCCC(C)(C)C)CCC23)C1
9331,CHEMBL3112741,4.0,Single Stereoisomer,False,False,True,False,Prescription Only,None,None,None,None,O=C(NC1CCNCC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,Small molecule,MOL,True,-1.14,0.0,-3.11,-3.11,-1.97,10.03,348.38,6.0,10.0,3.0,3.0,23.0,ZWITTERION,348.38,348.1104,0.0,0.0,128.28,0.55,N,4.0,CHEMBL3112741,O=C(NC1CCNCC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,SMOBCLHAZXOKDQ-ZJUUUORDSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,O=C(NC1CCNCC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,CC(CC1CCCCC1)C1CCC2CC1C(C)C2CC(C)(C)C
3430,CHEMBL1201776,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,Small molecule,MOL,True,3.08,1.0,1.07,2.96,10.28,9.6,221.34,2.0,2.0,1.0,1.0,16.0,BASE,221.34,221.178,0.0,0.0,23.47,0.83,N,5.0,CHEMBL1201776,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,KWTWDQCKEHXFFR-SMDDNHRTSA-N,toxic_respiratory,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,CCC(C(C)CC(C)C)C1CCCC(C)C1
