,name,pubchem_cid,chembl_id,drugbank_id,inchi_key,dataset,smiles,drugbank_withdrawn,chembl_withdrawn
99,gopten|indolapril|mavik|odrik|ru 44570|ru-44570|trandolapril|trandolapril,5484727,CHEMBL1519,missing,VXFJYXUZANRPDJ-WTNASJBWSA-N,both,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,0,0
100,dehydroandrosterone|dehydroepiandrosterone|dhea|em-760|enzymatic therapy|intrarosa|natrol dhea|nsc-9896|prasterone,5881,CHEMBL90593,missing,FMGSKLZLMKYGDP-USOAJAOKSA-N,both,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CCC2=O,0,0
101,dacomitinib|dacomitinib hydrate|dacomitinib|pf-00299804,11511120,CHEMBL2110732,missing,LVXJQMNHJWSHET-AATRIKPKSA-N,both,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,0,0
102,47663|aktob|bethkis|bramitob|kitabis pak|nebcin|nebramycin factor 6|nebris|nsc-180514|nebcin|nebicin|nebramycin|obramycin|tobi podhaler|tobralex|tobramycin|tobravisc|tymbrineb|tobi|tobradex|tobradex st|tobrex|vantobra,36294,CHEMBL1747,missing,NLVFBUXFDBBNBW-PBSUHMDJSA-N,both,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,0,0
103,amonidron|cvt-2534|famel|franolyn chesty|glyceryl guaiacolate|guaiacol glyceryl ether|guaifenesin|guaiphenesin|gecolate|glycerol guaiacolate|guaiphenesin|humabid|liqufruta|methphenoxydiol|mucinex|nirolex for chesty cough decongestant|nsc-62112|robitussin|tixylix chesty cough,3516,CHEMBL980,missing,HSRJKNPTNIJEKV-UHFFFAOYSA-N,both,COc1ccccc1OCC(O)CO,0,0
104,lysine,5962,CHEMBL8085,missing,KDXKERNSBIXSRK-YFKPBYRVSA-N,both,NCCCC[C@H](N)C(=O)O,0,0
105,lci-699-nx|lci699-nx|osilodrostat,44139752,CHEMBL3099695,missing,USUZGMWDZDXMDG-CYBMUJFWSA-N,both,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,0,0
106,afp-168|mk-2452|saflutan|tafluprost|zioptan,9868491,CHEMBL1963683,missing,WSNODXPBBALQOF-VEJSHDCNSA-N,both,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/C(F)(F)COc1ccccc1,0,0
107,alanine nitrogen mustard|alkeran|aikeran|cb 3025|cb-3025|l-sarcolysin|melfalan|melphalan|nci-c04853|nsc-241286|nsc-8806|phenylalanine mustard|sk 15673|sk-15673,460612,CHEMBL852,missing,SGDBTWWWUNNDEQ-LBPRGKRZSA-N,both,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,0,0
108,4-aminosalicylic acid|aminosalicylic acid|aminosalicylic acid resin complex|aminosalicylic acid|granupas|nsc-2083|p-aminosalicylic acid|para-aminosalicylic acid|pas|parasal|paser|paskalium|rezipas|teebacin,4649,CHEMBL1169,missing,WUBBRNOQWQTFEX-UHFFFAOYSA-N,both,Nc1ccc(C(=O)O)c(O)c1,0,0
109,bosentan|bosentan hydrate|bosentan monohydrate|ro 47-0203/029|ro-47-0203-029|ro-470203029|tracleer,104865,CHEMBL957,missing,GJPICJJJRGTNOD-UHFFFAOYSA-N,both,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,0,0
110,gemifloxacin|gemifloxacin,9571107,CHEMBL430,missing,ZRCVYEYHRGVLOC-HYARGMPZSA-N,both,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,0,0
111,gemcitabine|gemzar|gemcitabine|gemzar|ly-188011|ly188011|nsc-613327,60750,CHEMBL888,missing,SDUQYLNIPVEERB-QPPQHZFASA-N,both,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,0,0
112,iproniazid|iproniazide|iproniazide|marsilid,3748,CHEMBL92401,missing,NYMGNSNKLVNMIA-UHFFFAOYSA-N,chembl,CC(C)NNC(=O)c1ccncc1,missing,0
113,a-1282576|a-1282576.0|a-12825760|abt-493|glecaprevir,66828839,CHEMBL3545363,missing,MLSQGNCUYAMAHD-ITNVBOSISA-N,both,CC(C)(C)[C@@H]1NC(=O)O[C@@H]2CCC[C@H]2OC/C=C/C(F)(F)c2nc3ccccc3nc2O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4(C)CC4)C[C@H]3C(F)F)N(C2)C1=O,0,0
114,pn-401|pn401|rg-2133|rg2133|uridine triacetate|vistogard|xuriden,20058,CHEMBL2107381,missing,AUFUWRKPQLGTGF-FMKGYKFTSA-N,both,CC(=O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,0,0
115,methyl aminolevulinate|methyl-5-aminolevulinate|metvix|methyl aminolevulinate,157922,CHEMBL1096562,missing,YUUAYBAIHCDHHD-UHFFFAOYSA-N,both,COC(=O)CCC(=O)CN,0,0
116,algrx 3268|algrx-3268|alphacaine|anestacon|dentipatch|embolex|iontocaine|lidocaine|lignocaine|lmx 4|lidocaine|lidocaton|lidoderm|lidopen|lignocaine hcl|lignostab|nsc-40030|oraqix|octocaine|vagisil|xylodase|xylotox|xylocaine|ztlido,3676,CHEMBL79,missing,NNJVILVZKWQKPM-UHFFFAOYSA-N,both,CCN(CC)CC(=O)Nc1c(C)cccc1C,0,0
117,bishydroxycoumarin|dicoumarol|dicumarol,54676038,CHEMBL1466,missing,DOBMPNYZJYQDGZ-UHFFFAOYSA-N,both,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,0,0
118,methicillin|meticillin|methicillin|staphcillin,6087,CHEMBL575,missing,RJQXTJLFIWVMTO-TYNCELHUSA-N,both,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0,0
119,"imipramine|imipramine|janimine|nsc-169866|org-2463|pramine|presamine|trimipramine maleate impurity, imipramine-|tofranil|tofranil-pm",3696,CHEMBL11,missing,BCGWQEUPMDMJNV-UHFFFAOYSA-N,both,CN(C)CCCN1c2ccccc2CCc2ccccc21,0,0
120,loracarbef|ly-163892|lorabid|loracarbef hydrate,5284585,CHEMBL1013,missing,JAPHQRWPEGVNBT-UTUOFQBUSA-N,both,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,1,0
121,ci-705|cn 38703|methaqualone|qz-2|r-148|tr-495,6292,CHEMBL282052,missing,JEYCTXHKTXCGPB-UHFFFAOYSA-N,chembl,Cc1ccccc1-n1c(C)nc2ccccc2c1=O,missing,1
122,cefotaxime|cefotaxime,5742673,CHEMBL1730,missing,GPRBEKHLDVQUJE-QSWIMTSFSA-N,both,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,0,0
123,ac-4464|ac4464|bm-02.015|bm-02015|bm02.015|demadex|torasemide|torem 10|torem 2.5|torem 5|torsemide,41781,CHEMBL1148,missing,NGBFQHCMQULJNZ-UHFFFAOYSA-N,both,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,0,0
124,avelox|avelox i.v.|avelox|moxifloxacin|moxifloxacin|vigamox,152946,CHEMBL32,missing,FABPRXSRWADJSP-MEDUHNTESA-N,both,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0,0
125,e-942|entonox|fema no. 2779|ins no.942|ins-942|nitrogen monoxide|nitrous oxide|nitrous oxide,948,CHEMBL1234579,missing,GQPLMRYTRLFLPF-UHFFFAOYSA-N,both,N#[N+][O-],0,0
126,aeroseb-dex|decaderm|decadron-75|decaspray|dexacortisyl|dexafree|dexamethasone|dexamethasone intensol|dexamethasone metasulfobenzoate sodium|dexamethasone palmitate|dexamethasone valerate|dexone 0.5|dexone 0.75|dexone 1.5|dexone 4|dexsol|dextenza|dexycu kit|dropodex|dalalone|decadron|decadron-la|dexacen-4|dexacort|dexair|dexamethasone|dexone|fluormethylprednisolone|gppe ear spy|hemady|hexadrol|isv-305|kortico injection|martapan|maxitrol|maxidex|mymethasone|nsc-34521|neodecadron|oradexon|oto-104|otomize|ozurdex|sofradex|spersadex comp|tobradex,5743,CHEMBL384467,missing,UREBDLICKHMUKA-CXSFZGCWSA-N,both,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0,0
127,kad-3213|kmd-3213|rapaflo|silodosin,5312125,CHEMBL24778,missing,PNCPYILNMDWPEY-QGZVFWFLSA-N,both,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,0,0
128,"1,2-ethanediol|ethylene glycol|macrogol",174,CHEMBL457299,missing,LYCAIKOWRPUZTN-UHFFFAOYSA-N,chembl,OCCO,missing,0
129,parecoxib|sc-69124,119828,CHEMBL1206690,missing,TZRHLKRLEZJVIJ-UHFFFAOYSA-N,both,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,0,0
130,gs-5885|ledipasvir|ledipasvir acetonate,67505836,CHEMBL2374220,missing,VRTWBAAJJOHBQU-KMWAZVGDSA-N,both,COC(=O)N[C@H](C(=O)N1CC2(CC2)C[C@H]1c1nc(-c2ccc3c(c2)C(F)(F)c2cc(-c4ccc5[nH]c([C@@H]6[C@H]7CC[C@H](C7)N6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5c4)ccc2-3)c[nH]1)C(C)C,0,0
131,guanfacine|guanfacine|intuniv|tenex,3519,CHEMBL862,missing,INJOMKTZOLKMBF-UHFFFAOYSA-N,both,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,0,0
132,kpt-330|selinexor|xpovio,71481097,CHEMBL3545185,missing,DEVSOMFAQLZNKR-RJRFIUFISA-N,both,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,0,0
133,buclizine|buclizine,6729,CHEMBL1201271,missing,MOYGZHXDRJNJEP-UHFFFAOYSA-N,both,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,0,0
134,antrafenine|antrafenine,68723,CHEMBL345524,missing,NWGGKKGAFZIVBJ-UHFFFAOYSA-N,both,O=C(OCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccccc1Nc1ccnc2cc(C(F)(F)F)ccc12,0,1
135,carbinoxamine|carbinoxamine|clistin|palgic,2564,CHEMBL864,missing,OJFSXZCBGQGRNV-UHFFFAOYSA-N,both,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,0,0
136,carteolol|carteolol|cartrol|ocupress,2583,CHEMBL839,missing,LWAFSWPYPHEXKX-UHFFFAOYSA-N,both,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,0,0
137,carbaglu|carglumic acid|oe 312|oe 312 (laboratory code designation)|oe-312,121396,CHEMBL1201780,missing,LCQLHJZYVOQKHU-VKHMYHEASA-N,both,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,0,0
138,cl-871|gabacet|nootrop|nootrop 1200|nootrop 400|nootrop 800|nootropil|piracetam,4843,CHEMBL36715,missing,GMZVRMREEHBGGF-UHFFFAOYSA-N,both,NC(=O)CN1CCCC1=O,0,0
139,dyclonine,3180,CHEMBL1201217,missing,BZEWSEKUUPWQDQ-UHFFFAOYSA-N,both,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,0,0
140,"acrosoxacin|acrosoxacin|eradacin|rosoxacin|roxadyl|win 35,213",287180,CHEMBL291157,missing,XBPZXDSZHPDXQU-UHFFFAOYSA-N,both,CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21,0,0
141,e575|gluconolactone,7027,CHEMBL1200829,missing,PHOQVHQSTUBQQK-SQOUGZDYSA-N,both,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0,0
142,amcinonide|cl 34699|cl-34699|cyclocort,443958,CHEMBL1200732,missing,ILKJAFIWWBXGDU-MOGDOJJUSA-N,both,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,0,0
143,vincamine,15376,CHEMBL1165342,missing,RXPRRQLKFXBCSJ-GIVPXCGWSA-N,chembl,CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32,missing,1
144,bia 2-194|bia-2-194|cgp-13751|eslicarbazepine|erelib|pazzul|stedesa,9881504,CHEMBL315985,missing,BMPDWHIDQYTSHX-AWEZNQCLSA-N,both,NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21,0,0
145,ag-013736|ag-13736|axitinib|inlyta,6450551,CHEMBL1289926,missing,RITAVMQDGBJQJZ-FMIVXFBMSA-N,both,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,0,0
146,acetyloleandomycin|nsc-108166|triacetyloleandomycin|troleandomycin,202225,CHEMBL564085,missing,LQCLVBQBTUVCEQ-QTFUVMRISA-N,both,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,0,0
147,"cervidil|dinoprostone|dinoprostone beta-cyclodextrin clathrate|nsc-165560|nsc-196514|prepidil|propess|prostaglandin e2|prostin e2|u-12,062|u-12062",5280360,CHEMBL548,missing,XEYBRNLFEZDVAW-ARSRFYASSA-N,both,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,0,0
148,cb 1678|cb-1678|dorevan|dorevane|indorm|largon|propiomazine|propavan|wy-1359,4940,CHEMBL1201210,missing,UVOIBTBFPOZKGP-UHFFFAOYSA-N,both,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,0,0
149,cortate|cortelan|cortisone|cortisone 21-acetate|cortisone acetate|cortistab|cortisyl|cortisone acetate|cortone|nsc-49420,5745,CHEMBL1650,missing,ITRJWOMZKQRYTA-RFZYENFJSA-N,both,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,0,0
150,halcinonide|halog-e|halog|so 18566|sq-18566,443943,CHEMBL1200845,missing,MUQNGPZZQDCDFT-JNQJZLCISA-N,both,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,1,0
151,hydralazine|hydralazine polistirex|nsc-126699,3637,CHEMBL276832,missing,RPTUSVTUFVMDQK-UHFFFAOYSA-N,both,NNc1nncc2ccccc12,0,0
152,gbt-440|gbt440|gtx-011|oxbryta|voxelotor,71602803,CHEMBL4101807,missing,FWCVZAQENIZVMY-UHFFFAOYSA-N,both,CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,0,0
153,cyclobarbital|hexemal|phanodorn,5838,CHEMBL268164,missing,WTYGAUXICFETTC-UHFFFAOYSA-N,chembl,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,missing,1
154,aqua-cool|aquasoothe|arjun|catarrh|dermacool|dl-menthol|fema no. 2665|fisherman's friend lozenges|halls|karvol|lockets|meggezones|menthol|muirs|racementhol|tixylix decongestant inh|therapeutic mineral ice|vocalzone,1254,CHEMBL256087,missing,NOOLISFMXDJSKH-UHFFFAOYSA-N,chembl,CC1CCC(C(C)C)C(O)C1,missing,0
155,antipyrine|antipyrin|antipyrine|nsc-7945|phenazone|phenazon,2206,CHEMBL277474,missing,VEQOALNAAJBPNY-UHFFFAOYSA-N,both,Cc1cc(=O)n(-c2ccccc2)n1C,0,0
156,rose bengal,25474,CHEMBL1208422,missing,VDNLFJGJEQUWRB-UHFFFAOYSA-N,both,O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c(O)c(I)cc12,0,0
157,flecainide|flecainide|thn-102 component flecainide,3356,CHEMBL652,missing,DJBNUMBKLMJRSA-UHFFFAOYSA-N,both,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,1,0
158,arginine|arginine|l-arginine|nsc-206269,6322,CHEMBL1485,missing,ODKSFYDXXFIFQN-BYPYZUCNSA-N,chembl,N=C(N)NCCC[C@H](N)C(=O)O,missing,0
159,al-60371|finafloxacin|xtoro,11567473,CHEMBL1908370,missing,FYMHQCNFKNMJAV-HOTGVXAUSA-N,both,N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0,0
160,acadione|captimer|thiola|thiola ec|tiopronin|tiopronin,5483,CHEMBL1314,missing,YTGJWQPHMWSCST-UHFFFAOYSA-N,both,CC(S)C(=O)NCC(=O)O,0,0
161,acetylsulfisoxazole|gantrisin pediatric|gantrisin|lipo gantrisin|sulfisoxazole acetyl,6662,CHEMBL1200910,missing,JFNWFXVFBDDWCX-UHFFFAOYSA-N,both,CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,0,0
162,mexenone,71645,CHEMBL1898387,missing,MJVGBKJNTFCUJM-UHFFFAOYSA-N,chembl,COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1,missing,0
163,onapristone|onapristone|zk-299|zk-98299|zk299,5311505,CHEMBL1908373,missing,IEXUMDBQLIVNHZ-YOUGDJEHSA-N,chembl,CN(C)c1ccc([C@H]2C[C@]3(C)[C@@H](CC[C@]3(O)CCCO)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,missing,0
164,normud|zimeldine|zelmid|zimelidine,5365247,CHEMBL37744,missing,OYPPVKRFBIWMSX-SXGWCWSVSA-N,both,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,1,1
165,desflurane|i-653|suprane,42113,CHEMBL1200733,missing,DPYMFVXJLLWWEU-UHFFFAOYSA-N,both,FC(F)OC(F)C(F)(F)F,0,0
166,baycol|cerivastatin|cerivastatin|lipobay|lipobay,446156,CHEMBL1477,missing,SEERZIQQUAZTOL-ANMDKAQQSA-N,both,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,1,1
167,endari|fema no. 3684|glutamine|l-glutamine|levoglutamide|nsc-27421|nutrestore,5961,CHEMBL930,missing,ZDXPYRJPNDTMRX-VKHMYHEASA-N,both,NC(=O)CC[C@H](N)C(=O)O,0,0
168,etafedrine,10734,CHEMBL2110926,missing,IRVLBORJKFZWMI-UHFFFAOYSA-N,chembl,CCN(C)C(C)C(O)c1ccccc1,missing,0
169,addyi|bimt 17|bimt 17 bs|bimt-17|bimt-17-bs|flibanserin,6918248,CHEMBL231068,missing,PPRRDFIXUUSXRA-UHFFFAOYSA-N,both,O=c1[nH]c2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1,0,0
170,carbachol|carbachol|carbastat|miostat,2551,CHEMBL965,missing,VPJXQGSRWJZDOB-UHFFFAOYSA-O,both,C[N+](C)(C)CCOC(N)=O,0,0
171,"cp-28,720|cp-28720|glibenese|glipizide|glucotrol xl|glucotrol|k 4024|k-4024|minodiab 2.5|minodiab 5",3478,CHEMBL1073,missing,ZJJXGWJIGJFDTL-UHFFFAOYSA-N,both,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,0,0
172,astonin|florinef|fludrocortisone|fludrocortisone 21-acetate|fludrocortisone acetate|fluorhydrocortisone acetate|fludrocortone|nsc-15186|panotile,225609,CHEMBL1201010,missing,SYWHXTATXSMDSB-GSLJADNHSA-N,chembl,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,missing,0
173,indacaterol|qab-149|qab149|qabi49,6918554,CHEMBL1095777,missing,QZZUEBNBZAPZLX-QFIPXVFZSA-N,both,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,0,0
174,,5456,CHEMBL1201322,missing,IOYZYMQFUSNATM-UHFFFAOYSA-N,both,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1,0,0
175,cholebrine|iocetamic acid|mp-620,27648,CHEMBL1200770,missing,GSVQIUGOUKJHRC-UHFFFAOYSA-N,both,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,0,0
176,picotamide|picotamide,4814,CHEMBL1257015,missing,KYWCWBXGRWWINE-UHFFFAOYSA-N,chembl,COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,missing,0
177,nn-8640|nn8640|nnc-0195-0092|nnc0195-0092|somapacitan|somapacitan-beco|sogroya,122197536,CHEMBL3707290,missing,NAKSIOUBFDBTSW-ITMZJIMRSA-N,chembl,C=C(CCCCCCCCCCCCCCCc1nnn[nH]1)NS(=O)(=O)CCCC(=O)NCCOCCOCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)NCCOCCOCC(=O)N[C@@H](CCCCNC(=O)CSC[C@H](N)C(=O)O)C(N)=O)C(=O)O)C(=O)O,missing,0
178,dynacirc cr|dynacirc|isradipine|isrodipine|pn 200-110|pn-200-110|prescal,3784,CHEMBL1648,missing,HMJIYCCIJYRONP-UHFFFAOYSA-N,both,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,0,0
179,add-03055|felbamate|felbatol|taloxa|w-554,3331,CHEMBL1094,missing,WKGXYQFOCVYPAC-UHFFFAOYSA-N,both,NC(=O)OCC(COC(N)=O)c1ccccc1,0,0
180,"cem-102|fucidin caviject|fucithalmic|fusidic acid|nsc-56192|sq 16,603|sq-16603",3000226,CHEMBL374975,missing,IECPWNUMDGFDKC-MZJAQBGESA-N,both,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,0,0
181,benzoin|benzoin tincture|benzoin,8400,CHEMBL190677,missing,ISAOCJYIOMOJEB-UHFFFAOYSA-N,both,O=C(c1ccccc1)C(O)c1ccccc1,0,0
182,normix|rifaxidin|rifaximin|rifacol|targaxan|xifaxanta|xifaxan,6436173,CHEMBL1617,missing,NZCRJKRKKOLAOJ-XRCRFVBUSA-N,both,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0,0
183,elvitegravir|gs-9137|jtk-303|vitekta,5277135,CHEMBL204656,missing,JUZYLCPPVHEVSV-LJQANCHMSA-N,both,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,0,0
184,etonogestrel|implanon|implanon|nexplanon|org 3236|org-3236,6917715,CHEMBL1531,missing,GCKFUYQCUCGESZ-BPIQYHPVSA-N,both,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,0,0
185,netilmicin|netilmicin,441306,CHEMBL1572,missing,CIDUJQMULVCIBT-MQDUPKMGSA-N,both,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,0,0
186,mebeverine,4031,CHEMBL282121,missing,VYVKHNNGDFVQGA-UHFFFAOYSA-N,both,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,0,0
187,alzain|axalid|ci-1008|lecaent|lyrica cr|lyrica|pd-144723|pregabalin|rewisca|ynp-1807,5486971,CHEMBL1059,missing,AYXYPKUFHZROOJ-ZETCQYMHSA-N,both,CC(C)C[C@H](CN)CC(=O)O,0,0
188,exanta|exanta (proposed)|h 376/95|ximelagatran,656635,CHEMBL522038,missing,ZXIBCJHYVWYIKI-PZJWPPBQSA-N,both,CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N\O)cc1)C1CCCCC1,1,1
189,bepridil|bepadin|bepridil|vascor,2351,CHEMBL1008,missing,UIEATEWHFDRYRU-UHFFFAOYSA-N,both,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,1,0
190,desyrel|j10.767k|trazodone|trazodone|trialodine,5533,CHEMBL621,missing,PHLBKPHSAVXXEF-UHFFFAOYSA-N,both,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,0,0
192,bromhexine,2442,CHEMBL253376,missing,OJGDCBLYJGHCIH-UHFFFAOYSA-N,both,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,0,0
193,nolahist|phenindamine|thephorin,11291,CHEMBL278398,missing,ISFHAYSTHMVOJR-UHFFFAOYSA-N,both,CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12,0,0
194,agn 192013|agn-192013|alitretinoin|alrt-1057|alrt1057|bal-4079|lg-100057|lg100057|lgd-1057|lgd1057|nsc-659772|panretin|retinoic acid 9-cis-form|toctino,449171,CHEMBL705,missing,SHGAZHPCJJPHSC-ZVCIMWCZSA-N,both,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,0,0
195,dolmatil|dogmatyl|n05al01|rd-1403|sulpiride,5355,CHEMBL26,missing,BGRJTUBHPOOWDU-UHFFFAOYSA-N,both,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,0,0
196,60231/4|banzel|cgp 33101|cgp-33101|e-2080|e2080|inovelon|ruf 331|ruf-331|rufinamide,129228,CHEMBL1201754,missing,POGQSBRIGCQNEG-UHFFFAOYSA-N,both,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,0,0
197,galatur|iprindole|pramindole|prondol|tertran|wy-3263,21722,CHEMBL126224,missing,PLIGPBGDXASWPX-UHFFFAOYSA-N,chembl,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,missing,0
198,"difenoxin|mcn-jr-15,403-11|r 15,403 [as hydrochloride]|r-15403",34328,CHEMBL1201321,missing,UFIVBRCCIRTJTN-UHFFFAOYSA-N,both,N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,0,0
