,chembl_id,chembl_withdrawn,dataset,drugbank_id,drugbank_withdrawn,inchi_key,name,pubchem_cid,smiles,withdrawn_chembl_+,withdrawn_drugbank_+,withdrawn_label,CHEMBLID,Toxicity type
245,CHEMBL493982,0,both,missing,0,ZBGXUVOIWDMMJE-QHNZEKIYSA-N,sch-530348|vorapaxar,10077130,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,0.0,0.0,0,,Safe
674,CHEMBL591665,0,both,missing,0,PPASLZSBLFJQEF-RXSVEWSESA-M,ascorbic acid sodium salt|ascorbin|cevalin|e-301|e301|ins no.301|ins-301|sodium ascorbate|sodium ascorbate,23667548,O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O.[Na+],0.0,0.0,0,,Safe
317,CHEMBL3936761,0,both,missing,0,RNOAOAWBMHREKO-QFIPXVFZSA-N,bgb-3111|brukinsa|zanubrutinib,135565884,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,0.0,0.0,0,,Safe
1652,CHEMBL15870,1,chembl,missing,missing,RJMIEHBSYVWVIN-UHFFFAOYSA-N,indoprofen|k 4277,3718,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,1.0,1.0,1,CHEMBL15870,toxic_gastro
852,CHEMBL1200862,0,both,missing,0,NHTGHBARYWONDQ-JTQLQIEISA-N,demser|l-588357-0|metirosine|metyrosine|mk-781,441350,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,0.0,0.0,0,,Safe
1969,CHEMBL1289,0,both,missing,1,CTETYYAZBPJBHE-UHFFFAOYSA-N,haloprogin|halotex|m-1028|mycanden,3561,Clc1cc(Cl)c(OCC#CI)cc1Cl,0.0,1.0,0,,Safe
878,CHEMBL577,0,both,missing,0,LZFZMUMEGBBDTC-QEJZJMRPSA-N,enalaprilat|mk-421|mk-422|vasotec,5462501,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,0.0,0.0,0,,Safe
692,CHEMBL514,0,both,missing,0,GQYIWUVLTXOXAJ-UHFFFAOYSA-N,ccn-u|ccnu|ceenu|gleostine|lomustine|nsc-79037,3950,O=NN(CCCl)C(=O)NC1CCCCC1,0.0,0.0,0,,Safe
1888,CHEMBL3183184,0,chembl,missing,missing,YBGZDTIWKVFICR-UHFFFAOYSA-N,octinoxate|octyl methoxycinnamate|parsol,21630,CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1,0.0,0.0,0,,Safe
1897,CHEMBL777,0,both,missing,0,HZZVJAQRINQKSD-PBFISZAISA-N,brl 14151|brl-14151|clavulanic acid|clavulanate|clavulanic acid|rx-10100,5280980,O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,0.0,0.0,0,,Safe
1569,CHEMBL1430,0,both,missing,0,VVNCNSJFMMFHPL-VKHMYHEASA-N,cuprimine|d mercaptovaline|d penicillamine|dimethylcysteine|distamine|depen|nsc-81549|penicillamine|trolovol,5852,CC(C)(S)[C@@H](N)C(=O)O,0.0,0.0,0,,Safe
1205,CHEMBL1200645,0,chembl,missing,missing,LIQODXNTTZAGID-OCBXBXKTSA-N,bmy 40481|bmy-40481|etopophos preservative free|etoposide phosphate|etopophos|vp-16|vp16,6918092,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OP(=O)(O)O,0.0,0.0,0,,Safe
1603,CHEMBL925,0,both,missing,0,OUYCCCASQSFEME-QMMMGPOBSA-N,"fema no. 3736|l-tyrosine|levodopa impurity, l-tyrosine-|levodopa related compound l-tyrosine|nsc-82624|tyrosine",6057,N[C@@H](Cc1ccc(O)cc1)C(=O)O,0.0,0.0,0,,Safe
92,CHEMBL53418,1,both,missing,1,QBPFLULOKWLNNW-UHFFFAOYSA-N,chrysazin|danthron|dantron|danthron|dorbane|istizin,2950,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,1.0,1.0,1,CHEMBL53418,toxic_carcinogenic
195,CHEMBL2106975,0,both,missing,0,TYJJADVDDVDEDZ-UHFFFAOYSA-M,pot eff|potassium bicarbonate|potassium hydrogencarbonate,61102,O=C([O-])O.[K+],0.0,0.0,0,,Safe
1083,CHEMBL1201234,0,both,missing,0,RXQCGGRTAILOIN-UHFFFAOYSA-N,mephentermine|mephentermine,3677,CNC(C)(C)Cc1ccccc1,0.0,0.0,0,,Safe
436,CHEMBL1117,0,both,missing,0,XDXDZDZNSLXDNA-TZNDIEGXSA-N,idarubicin|idamycin|idarubicin,42890,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,0.0,0.0,0,,Safe
361,CHEMBL963,0,both,missing,0,UQCNKQCJZOAFTQ-ISWURRPUSA-N,"ids-no-003|nih 10323|nsc-19045|numorphan|oxycodone hydrochloride impurity, oxymorphone-|oxymorphone|oxymorphone cii|opana|oxymorphone",5284604,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,0.0,0.0,0,,Safe
996,CHEMBL3317857,0,both,missing,0,IOOWNWLVCOUUEX-WPRPVWTQSA-N,rpx-7009|rpx7009|vaborbactam,56649692,O=C(O)C[C@@H]1CC[C@H](NC(=O)Cc2cccs2)B(O)O1,0.0,0.0,0,,Safe
2568,CHEMBL113644,missing,drugbank,DB14099,0,NRJAVPSFFCBXDT-UHFFFAOYSA-N,"1,2-Distearoyllecithin",65146.0,CCCCCCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,0.0,0.0,0,,Safe
1697,CHEMBL8,0,both,missing,0,MYSWGUAQZAJSOK-UHFFFAOYSA-N,bay o 9867 free base|bay q 3939|bay-o-9867 free base|bay-q-3939|bayq3939|cetraxal|ciprofloxacin|ciloxan|cipro|ciprobay|otiprio|velmonit,2764,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.0,0.0,0,,Safe
196,CHEMBL2303613,0,chembl,missing,missing,XDZKBRJLTGRPSS-BGZQYGJUSA-N,cefodizime|cefodizime sodium|cefodizime|hr 221 [as sodium]|s 77 1221 b [as sodium]|thr 221 [as sodium]|timecef,5361871,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,0.0,0.0,0,,Safe
1063,CHEMBL842,0,both,missing,0,JBMKAUGHUNFTOL-UHFFFAOYSA-N,"chlorothiazide|chlorthiazide|chlorothiazide|diuril|hydrochlorothiazide impurity, chlorothiazide-|nsc-25693|saluric",2720,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,0.0,0.0,0,,Safe
682,CHEMBL3545062,0,both,missing,0,FHCUMDQMBHQXKK-CDIODLITSA-N,gs-5816|velpatasvir,67683363,COC[C@H]1C[C@@H](c2nc(-c3ccc4c(c3)COc3cc5c(ccc6nc([C@@H]7CC[C@H](C)N7C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c65)cc3-4)c[nH]2)N(C(=O)[C@H](NC(=O)OC)c2ccccc2)C1,0.0,0.0,0,,Safe
1293,CHEMBL1200709,0,both,missing,0,DNTGGZPQPQTDQF-XBXARRHUSA-N,crotamiton|crotan|eurax,688020,C/C=C/C(=O)N(CC)c1ccccc1C,0.0,0.0,0,,Safe
923,CHEMBL117287,0,both,missing,0,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,prucalopride|r-093877|resolor,3052762,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,0.0,0.0,0,,Safe
2582,CHEMBL571700,missing,drugbank,DB14178,0,REQPQFUJGGOFQL-UHFFFAOYSA-N,Tetramethylthiuram monosulfide,7347.0,CN(C)C(=S)SC(=S)N(C)C,0.0,0.0,0,,Safe
422,CHEMBL1503,0,both,missing,0,SUBDBMMJDZJVOS-UHFFFAOYSA-N,antra|h 168/68|h-168/68|losec|losec mups|mezzopram|mopral|omeprazole|omeran|prilosec|zanprol,4594,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,0.0,0.0,1,CHEMBL1503,toxic_neuro
2305,CHEMBL27577,missing,drugbank,DB08797,0,SKZKKFZAGNVIMN-UHFFFAOYSA-N,Salicylamide,5147.0,NC(=O)C1=CC=CC=C1O,0.0,0.0,0,,Safe
2206,CHEMBL1200896,missing,drugbank,DB01160,0,IYGXEHDCSOYNKY-RZHHZEQLSA-N,Dinoprost tromethamine,5282415.0,NC(CO)(CO)CO.CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O,0.0,0.0,0,,Safe
1192,CHEMBL2105224,0,both,missing,0,GPFAJKDEDBRFOS-FKQDBXSBSA-N,dia-tuss|evaphol|evaphol strong|ethnine simplex|galenphol|gppe linct|pavacol-d|pholcodine|pholcomed fte|sancos co|tixylix daytime|tixylix dry cough|tixylix night cough|tixylix night-time,5311356,CN1CC[C@]23c4c5ccc(OCCN6CCOCC6)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,0.0,0.0,0,,Safe
15,CHEMBL32800,1,both,missing,0,LSLYOANBFKQKPT-UHFFFAOYSA-N,berodual|berodual n|berotec|berotec 100|berotec 200|berotec [as hydrobromide]|duovent|fenoterol|fenoterol hydrobromide|th 1165a free base|th 1165a [as hydrobromide salt]|th-1165|th-1165a free base,3343,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,1.0,0.0,1,CHEMBL32800,toxic_cardio
1945,CHEMBL1540,0,both,missing,0,JNTOCHDNEULJHD-UHFFFAOYSA-N,brl-39123|denavir|fenistil|penciclovir|vectavir,4725,Nc1nc(O)c2ncn(CCC(CO)CO)c2n1,0.0,0.0,0,,Safe
2118,CHEMBL1680,missing,drugbank,DB00104,0,DEQANNDTNATYII-OULOTJBUSA-N,Octreotide,448601.0,[H][C@]1(NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CSSC[C@H](NC1=O)C(=O)N[C@H](CO)[C@@H](C)O)NC(=O)[C@H](N)CC1=CC=CC=C1)[C@@H](C)O,0.0,0.0,0,,Safe
2704,CHEMBL106258,,withdrawn,missing,,SYAKTDIEAPMBAL-UHFFFAOYSA-N,Aminorex Fumarate,16630,C1C(OC(=N1)N)C2=CC=CC=C2,,,1,CHEMBL106258,toxic_cardio
861,CHEMBL880,0,both,missing,0,GGXKWVWZWMLJEH-UHFFFAOYSA-N,brl-42810|famciclovir|famvir,3324,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,0.0,0.0,0,,Safe
905,CHEMBL360328,0,both,missing,0,XTTZERNUQAFMOF-QMMMGPOBSA-N,lorcaserin,11658860,C[C@H]1CNCCc2ccc(Cl)cc21,0.0,0.0,0,,Safe
1884,CHEMBL3989868,0,both,missing,0,SDEAXTCZPQIFQM-UHFFFAOYSA-N,arry-380|ont-380|tucatinib|tukysa,51039094,Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,0.0,0.0,0,,Safe
1380,CHEMBL1909072,1,chembl,missing,missing,OSJJYEUEJRVVOD-UHFFFAOYSA-N,pipamazine,6761,NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1.0,1.0,1,CHEMBL1909072,toxic_hepa
2048,CHEMBL1201341,0,both,missing,0,BJOLKYGKSZKIGU-UHFFFAOYSA-N,ecothiopate|echothiophate,10548,CCOP(=O)(OCC)SCC[N+](C)(C)C,0.0,0.0,0,,Safe
2611,CHEMBL441920,missing,drugbank,DB14554,0,QVFLVLMYXXNJDT-CSBVGUNJSA-N,Dotatate,11170867.0,C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN2CCN(CC(O)=O)CCN(CC(O)=O)CCN(CC(O)=O)CC2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CC2=CNC3=C2C=CC=C3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(O)=O,0.0,0.0,0,,Safe
615,CHEMBL1200453,0,both,missing,0,NOPFSRXAKWQILS-UHFFFAOYSA-N,abreva|behenyl alcohol|docosanol|docosanol|lidakol|n-docosanol|nsc-8407,12620,CCCCCCCCCCCCCCCCCCCCCCO,0.0,0.0,0,,Safe
1023,CHEMBL529888,0,chembl,missing,missing,RMTYNAPTNBJHQI-LLDVTBCESA-N,glibornuride|glutril|ro 6-4563,12818200,Cc1ccc(S(=O)(=O)NC(=O)N[C@H]2[C@H]3CC[C@@](C)([C@H]2O)C3(C)C)cc1,0.0,0.0,0,,Safe
1341,CHEMBL370143,0,both,missing,0,UOZODPSAJZTQNH-LSWIJEOBSA-N,antibiotic 503-3|antibiotic sf 767b|aminosidine|monomycin|paromomycin|r 400|r-400,165580,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,0.0,0.0,0,,Safe
182,CHEMBL1572,0,both,missing,0,CIDUJQMULVCIBT-MQDUPKMGSA-N,netilmicin|netilmicin,441306,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,0.0,0.0,0,,Safe
156,CHEMBL1908370,0,both,missing,0,FYMHQCNFKNMJAV-HOTGVXAUSA-N,al-60371|finafloxacin|xtoro,11567473,N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.0,0.0,0,,Safe
1692,CHEMBL1306,0,both,missing,0,BLSQLHNBWJLIBQ-OZXSUGGESA-N,"fungistat|gyno-terazol|nsc-331942|panlomyc|r 42470|r-42,470|r-42470|terazol 3|terazol 7|terconazole|triaconazole|terazol|triaconazole",441383,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0.0,0.0,1,CHEMBL1306,toxic_dermis
1513,CHEMBL1909324,0,both,missing,0,DDHUTBKXLWCZCO-UHFFFAOYSA-N,pinaverium,40704,COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC,0.0,0.0,0,,Safe
1012,CHEMBL1697851,0,chembl,missing,missing,AIUHRQHVWSUTGJ-UHFFFAOYSA-N,thiopropazate,6762,CC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0.0,0.0,0,,Safe
53,CHEMBL832,0,both,missing,0,MBGGBVCUIVRRBF-UHFFFAOYSA-N,anturan|anturane|sulfinpyrazone|sulphinpyrazone|sulfinpyrazone,5342,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,0.0,0.0,0,,Safe
23,CHEMBL137,0,both,missing,0,VAOCPAMSLUNLGC-UHFFFAOYSA-N,acea|anabact|bay-5360|bayer 5360|bayer-5360|drazifon|elyzol|flagyl compak|flagyl er|flagyl-400|flagyl-s|flagyl|flagyl 375|flagyl i.v. rtu in plastic container|metro i.v.|metrocream|metrogel-vaginal|metrolotion|metrolyl|metromidol|metronidazole|metrosa|metrotop|metric 21|metrogel|neutratop|norzol|nsc-50364|nsc-69587|nuvessa|noritate|protostat|rosiced|rozex|rp 8823|rp-8823|satric|vaginyl|vandazole|zadstat|zidoval|zyomet,4173,Cc1ncc([N+](=O)[O-])n1CCO,0.0,0.0,0,,Safe
489,CHEMBL29,0,both,missing,0,JGSARLDLIJGVTE-MBNYWOFBSA-N,benzylpenicillin|benzylpenicillin |benzylpenicillin|bicillin|crystapen g|j01ce01|nsc-193396|penicillin g|penicillin g|penicillin-2|permapen|pfizerpen-as,5904,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,0.0,0.0,0,,Safe
2165,CHEMBL1201202,missing,drugbank,DB00569,0,KANJSNBRCNMZMV-ABRZTLGGSA-N,Fondaparinux,49852292.0,CO[C@H]1O[C@H](COS(O)(=O)=O)[C@@H](O[C@@H]2O[C@H]([C@@H](O[C@H]3O[C@H](COS(O)(=O)=O)[C@@H](O[C@@H]4O[C@@H]([C@@H](O[C@H]5O[C@H](COS(O)(=O)=O)[C@@H](O)[C@H](O)[C@H]5NS(O)(=O)=O)[C@H](O)[C@H]4O)C(O)=O)[C@H](OS(O)(=O)=O)[C@H]3NS(O)(=O)=O)[C@H](O)[C@H]2OS(O)(=O)=O)C(O)=O)[C@H](O)[C@H]1NS(O)(=O)=O,0.0,0.0,0,,Safe
1843,CHEMBL253582,0,both,missing,0,CZMRCDWAGMRECN-UGDNZRGBSA-N,gne-410|nsc-406942|s-67f|sucrose,5988,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0.0,0.0,0,,Safe
2347,CHEMBL1085699,missing,drugbank,DB09238,0,ANEBWFXPVPTEET-UHFFFAOYSA-N,Manidipine,4008.0,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)N(=O)=O)C(=O)OCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,0.0,0.0,0,,Safe
2301,CHEMBL1201334,missing,drugbank,DB06825,0,VXKHXGOKWPXYNA-PGBVPBMZSA-N,Triptorelin,25074470.0,CC(C)C[C@H](NC(=O)[C@@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,0.0,0.0,0,,Safe
1099,CHEMBL1736,0,both,missing,0,GGGDNPWHMNJRFN-UHFFFAOYSA-N,metrizoic acid|metrizoate,2528,CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I,0.0,0.0,0,,Safe
248,CHEMBL1697737,0,both,missing,0,CHBRHODLKOZEPZ-UHFFFAOYSA-N,clotiazepam|clozan,2811,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,0.0,0.0,0,,Safe
1170,CHEMBL1237123,0,both,missing,0,GBLRQXKSCRCLBZ-UHFFFAOYSA-N,,60169,COc1cc(CC2c3c(cc(OC)c(OC)c3OC)CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCc3cc(OC)c(OC)c(OC)c3C2Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,0.0,0.0,0,,Safe
2138,CHEMBL134342,missing,drugbank,DB00166,0,AGBQKNBQESQNJD-SSDOTTSWSA-N,Lipoic acid,6112.0,OC(=O)CCCC[C@@H]1CCSS1,0.0,0.0,0,,Safe
2672,CHEMBL2110891,,withdrawn,missing,,GUONSMXZEYTWML-UHFFFAOYSA-N,Difemerine,165124,CC(C)(COC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O)N(C)C,,,1,CHEMBL2110891,toxic_systemic
1832,CHEMBL2048028,0,both,missing,0,JFOZKMSJYSPYLN-QHCPKHFHSA-N,lifitegrast|sar 1118|sar-1118|shp-606|shp606|xiidra,11965427,CS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1,0.0,0.0,0,,Safe
1151,CHEMBL1201766,0,both,missing,0,QVNNONOFASOXQV-UHFFFAOYSA-N,fospropofol,3038498,CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,0.0,0.0,0,,Safe
306,CHEMBL191,0,both,missing,0,PSIFNNKUMBGKDQ-UHFFFAOYSA-N,hgp-1405|hgp1405|losartan|losartan,3961,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.0,0.0,0,,Safe
1254,CHEMBL1201348,0,both,missing,0,JTNHOVZOOVVGHI-UHFFFAOYSA-N,,8556,Cc1cc(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O,0.0,0.0,0,,Safe
2275,CHEMBL343448,missing,drugbank,DB06176,0,OHRURASPPZQGQM-GCCNXGTGSA-N,Romidepsin,57515973.0,C\C=C1/NC(=O)[C@H]2CSSCC\C=C\[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@@H](NC1=O)C(C)C,0.0,0.0,0,,Safe
1235,CHEMBL1201289,0,chembl,missing,missing,OYSKUZDIHNKWLV-PRUAPSLNSA-N,clindamycin palmitate,16052039,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl)O[C@@H]1SC,0.0,0.0,0,,Safe
1842,CHEMBL677,0,both,missing,0,GEFQWZLICWMTKF-CDUCUWFYSA-N,corbadrine|levonordefrin|levonordefrin|neo-cobefrin|nordefrin,164739,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,0.0,0.0,0,,Safe
1387,CHEMBL1201039,0,both,missing,0,NDTSRXAMMQDVSW-UHFFFAOYSA-N,aquatag|benzthiazide|exna|fovane|urese,2343,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,0.0,0.0,0,,Safe
1708,CHEMBL339427,0,both,missing,0,JFJZZMVDLULRGK-URLMMPGGSA-O,tubocurarine|tubocurarine,6000,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C,0.0,0.0,0,,Safe
578,CHEMBL1229846,0,both,missing,0,QCDWFXQBSFUVSP-UHFFFAOYSA-N,phenoxyethanol,31236,OCCOc1ccccc1,0.0,0.0,0,,Safe
98,CHEMBL2110732,0,both,missing,0,LVXJQMNHJWSHET-AATRIKPKSA-N,dacomitinib|dacomitinib hydrate|dacomitinib|pf-00299804,11511120,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,0.0,0.0,0,,Safe
686,CHEMBL1000,0,both,missing,0,ZKLPARSLTMPFCP-UHFFFAOYSA-N,ac-170|cetirizine,2678,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.0,0.0,0,,Safe
518,CHEMBL1096,0,both,missing,1,SGRYPYWGNKJSDL-UHFFFAOYSA-N,aa-673|amlexanox|aphthasol|chx 3673|chx-3673,2161,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,0.0,1.0,0,,Safe
1864,CHEMBL2063090,0,both,missing,0,OBMNJSNZOWALQB-NCQNOWPTSA-N,grazoprevir|grazoprevir hydrate|grazoprevir monohydrate|mk-5172|mk-5172 anhydrous|mk-5172 monohydrate,44603531,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]1C[C@H]1CCCCCc1nc3ccc(OC)cc3nc1O2)C(=O)NS(=O)(=O)C1CC1,0.0,0.0,0,,Safe
728,CHEMBL1672,0,both,missing,0,WYUSVOMTXWRGEK-HBWVYFAYSA-N,cefpodoxime|cefpodoxime|orelox|orelox paed,6335986,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,0.0,0.0,0,,Safe
227,CHEMBL1492500,0,both,missing,0,PHTUQLWOUWZIMZ-GZTJUZNOSA-N,dosulepin|dothiepin,5284550,CN(C)CC/C=C1\c2ccccc2CSc2ccccc21,0.0,0.0,0,,Safe
793,CHEMBL1200412,0,both,missing,0,UBWXUGDQUBIEIZ-QNTYDACNSA-N,durabolin|nandrolone phenpropionate|nandrolone phenylpropionate|norandrostenolone phenylpropionate|nortestosterone furanpropionate|nortestosterone phenylpropionate,229455,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1,0.0,0.0,0,,Safe
746,CHEMBL2105458,1,both,missing,1,KLOHYVOVXOUKQI-UHFFFAOYSA-N,thenalidine,27901,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,1.0,1.0,1,CHEMBL2105458,toxic_hema
224,CHEMBL959,0,both,missing,0,UBCHPRBFMUDMNC-UHFFFAOYSA-N,rimantadine|rimantadin,5071,CC(N)C12CC3CC(CC(C3)C1)C2,0.0,0.0,0,,Safe
2698,CHEMBL1722501,,withdrawn,missing,,NZASCBIBXNPDMH-UHFFFAOYSA-N,Pyrithyldione,4994,CCC1(C(=O)C=CNC1=O)CC,,,1,CHEMBL1722501,toxic_systemic
1471,CHEMBL564,0,both,missing,0,ZGUGWUXLJSTTMA-UHFFFAOYSA-N,nsc-31447|promazine|promazine,4926,CN(C)CCCN1c2ccccc2Sc2ccccc21,0.0,0.0,0,,Safe
896,CHEMBL2110588,0,both,missing,0,FJZZPCZKBUKGGU-AUSIDOKSSA-N,cerdelga|eliglustat|genz 99067|genz-99067,23652731,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2,0.0,0.0,0,,Safe
938,CHEMBL1308,0,both,missing,0,RIKMMFOAQPJVMX-UHFFFAOYSA-N,4-methylpyrazole|4-mp|antizol|fomepizole,3406,Cc1cn[nH]c1,0.0,0.0,0,,Safe
491,CHEMBL461522,1,both,missing,1,LVWZTYCIRDMTEY-UHFFFAOYSA-N,dipyrone|diprofarn|novaldin,3111,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,1.0,1.0,1,CHEMBL461522,toxic_hema
346,CHEMBL922,0,both,missing,0,WOZSCQDILHKSGG-UHFFFAOYSA-N,adefovir di(pivaloyloxymethyl) ester|adefovir dipivoxil|adefovir pivoxil|adefovir dipivoxil|gs-0840|hepsera,60871,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,0.0,0.0,0,,Safe
935,CHEMBL278172,0,both,missing,0,BLFLLBZGZJTVJG-UHFFFAOYSA-N,aezodent|anthisan plus|ar-01|ar01|americaine|benzocaine|burneze|baby anbesol|children's chloraseptic|dequacaine|ethyl aminobenzoate|lanacane|medilave|nestosyl|nsc-41531|nsc-4688|orajel|tyrosolven|tyrozets,2337,CCOC(=O)c1ccc(N)cc1,0.0,0.0,0,,Safe
