,chembl_id,max_phase,chirality,prodrug,oral,parenteral,topical,availability_type,withdrawn_year,withdrawn_reason,withdrawn_country,withdrawn_class,smiles,molecule_type,structure_type,therapeutic_flag,alogp,aromatic_rings,cx_logd,cx_logp,cx_most_apka,cx_most_bpka,full_mwt,hba,hba_lipinski,hbd,hbd_lipinski,heavy_atoms,molecular_species,mw_freebase,mw_monoisotopic,num_lipinski_ro5_violations,num_ro5_violations,psa,qed_weighted,ro3_pass,rtb,parent_chembl_id,parent_smiles,parent_inchi_key,chembl_tox,action_type,direct_interaction,disease_efficacy,molecular_mechanism,target_chembl_id,atc_classifications,black_box_warning,withdrawn_chembl,withdrawn_drugbank,withdrawn_withdrawn,withdrawn_tox,wd_consensus_1,wd_consensus_2,wd_consensus_3,standardized_smiles,scaffolds
382,CHEMBL1650818,4.0,Single Stereoisomer,True,False,False,False,Unknown,None,None,None,None,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](/N=C/N3CCCCCC3)[C@H]2SC1(C)C,Small molecule,MOL,True,2.41,0.0,2.28,2.91,13.66,7.91,439.58,7.0,8.0,0.0,0.0,30.0,NEUTRAL,439.58,439.2141,0.0,0.0,88.51,0.21,N,5.0,CHEMBL1650818,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](/N=C/N3CCCCCC3)[C@H]2SC1(C)C,NPGNOVNWUSPMDP-UTEPHESZSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](/N=C/N3CCCCCC3)[C@H]2SC1(C)C,CC(CCCC(C)C(C)(C)C)C1C2C(C)C(CCC3CCCCCC3)C2CC1(C)C
390,CHEMBL416,4.0,Achiral Molecule,False,True,True,True,Prescription Only,None,None,None,None,COc1c2occc2cc2ccc(=O)oc12,Small molecule,MOL,True,2.55,3.0,1.78,1.78,,,216.19,4.0,4.0,0.0,0.0,16.0,NEUTRAL,216.19,216.0423,0.0,0.0,52.58,0.59,N,1.0,CHEMBL416,COc1c2occc2cc2ccc(=O)oc12,QXKHYNVANLEOEG-UHFFFAOYSA-N,toxic_carcinogenic,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,COc1c2occc2cc2ccc(=O)oc12,CCC1C2CCCC2CC2CCC(C)CC21
394,CHEMBL1231700,3.0,Racemic Mixture,False,False,False,False,Unknown,None,None,None,None,C[N+](C)(C)CCOP(=O)(O)OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O,Small molecule,MOL,False,-2.23,1.0,-7.45,-7.11,1.84,,488.33,13.0,15.0,4.0,5.0,31.0,ACID,488.33,488.1073,1.0,1.0,215.72,0.2,N,10.0,CHEMBL1231700,C[N+](C)(C)CCOP(=O)(O)OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O,RZZPDXZPRHQOCG-OJAKKHQRSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,C[N+](C)(C)CCOP(=O)(O)OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O,CC1CCC(C2CC(CCC(C)(C)CC(C)(C)CCCC(C)(C)C)C(C)C2C)C(C)C1
396,CHEMBL1604,4.0,Single Stereoisomer,False,True,True,False,Discontinued,None,None,None,None,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,Small molecule,MOL,True,0.35,0.0,-2.64,-2.45,3.27,7.6,349.41,5.0,7.0,3.0,4.0,24.0,ACID,349.41,349.1096,0.0,0.0,112.73,0.5,N,4.0,CHEMBL1604,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,RDLPVSKMFDYCOR-UEKVPHQBSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,CC(C)C1C(C)CCC2C(CC(C)C(C)C3CCCCC3)C(C)C21
399,CHEMBL1623992,4.0,Racemic Mixture,False,False,False,False,Unknown,None,None,None,None,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1,Small molecule,MOL,True,3.85,2.0,3.32,4.27,,8.31,323.44,3.0,3.0,0.0,0.0,24.0,NEUTRAL,323.44,323.1885,0.0,0.0,29.54,0.78,N,5.0,CHEMBL1623992,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1,KTHVBAZBLKXIHZ-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1,CCC1CCCC(CC(C)C(C2CCCCC2)C2CCCCC2)C1
402,CHEMBL137,4.0,Achiral Molecule,False,True,True,True,Prescription Only,None,None,None,None,Cc1ncc([N+](=O)[O-])n1CCO,Small molecule,MOL,True,0.09,1.0,-0.46,-0.46,,3.03,171.16,5.0,6.0,1.0,1.0,12.0,NEUTRAL,171.16,171.0644,0.0,0.0,81.19,0.52,N,3.0,CHEMBL137,Cc1ncc([N+](=O)[O-])n1CCO,VAOCPAMSLUNLGC-UHFFFAOYSA-N,toxic_carcinogenic,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,Cc1ncc([N+](=O)[O-])n1CCO,CCCC1C(C)CCC1C(C)C
404,CHEMBL447629,4.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,O[C@H](CBr)[C@@H](O)[C@H](O)[C@H](O)CBr,Small molecule,MOL,True,-0.78,0.0,-0.65,-0.65,12.63,,307.97,4.0,4.0,4.0,4.0,12.0,NEUTRAL,307.97,305.9102,0.0,0.0,80.92,0.5,N,5.0,CHEMBL447629,O[C@H](CBr)[C@@H](O)[C@H](O)[C@H](O)CBr,VFKZTMPDYBFSTM-KVTDHHQDSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,O[C@H](CBr)[C@@H](O)[C@H](O)[C@H](O)CBr,CCC(C)C(C)C(C)C(C)CC
405,CHEMBL2105131,4.0,Racemic Mixture,False,False,False,False,Unknown,None,None,None,None,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,Small molecule,MOL,True,1.18,1.0,0.92,0.94,8.68,,382.89,5.0,7.0,1.0,2.0,23.0,NEUTRAL,382.89,382.0424,0.0,0.0,106.77,0.82,N,5.0,CHEMBL2105131,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,SMNOERSLNYGGOU-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,CC1CCC(C(C)(C)C(C)CC2(C)CCCC2)CC1C(C)(C)C
406,CHEMBL2338329,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,Small molecule,MOL,False,2.86,3.0,-0.86,1.85,2.75,3.84,352.35,5.0,7.0,3.0,3.0,26.0,ACID,352.35,352.1059,0.0,0.0,108.75,0.65,N,5.0,CHEMBL2338329,Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,YOZBGTLTNGAVFU-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,CC(C)CCC(C)C1CC(C)C2CC(CC3CCCCC3)CCC2C1C
427,CHEMBL1144,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,Small molecule,MOL,True,2.44,0.0,-1.38,1.65,4.21,,424.53,6.0,7.0,4.0,4.0,30.0,ACID,424.53,424.2461,0.0,0.0,124.29,0.4,N,10.0,CHEMBL1144,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,TUZYXOIXSAXUGO-PZAWKZKUSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,CCC(C)C(C)CC1CC(C)CC2CCC(C)C(CCC(C)CC(C)CC(C)C)C21
433,CHEMBL1075733,3.0,Racemic Mixture,False,False,False,False,Unknown,None,None,None,None,CCC(C)C(CC)C(N)=O,Small molecule,MOL,False,1.54,0.0,1.83,1.83,,,143.23,1.0,2.0,1.0,2.0,10.0,NEUTRAL,143.23,143.131,0.0,0.0,43.09,0.64,N,4.0,CHEMBL1075733,CCC(C)C(CC)C(N)=O,QRCJOCOSPZMDJY-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CCC(C)C(CC)C(N)=O,CCC(C)C(CC)C(C)C
438,CHEMBL444172,3.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,O[C@@H](COc1cccc2ncccc12)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1,Small molecule,MOL,False,5.21,4.0,4.39,4.82,,7.63,527.62,5.0,5.0,1.0,1.0,39.0,NEUTRAL,527.62,527.2384,2.0,2.0,48.83,0.37,N,6.0,CHEMBL444172,O[C@@H](COc1cccc2ncccc12)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1,IHOVFYSQUDPMCN-DBEBIPAYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,O[C@@H](COc1cccc2ncccc12)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1,CC(CCC1CCCC2CCCCC21)CC1CCC(C2C3CCCCC3C3C(C4CCCCC42)C3(C)C)CC1
439,CHEMBL19215,4.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,Small molecule,MOL,True,4.06,3.0,3.11,3.99,,8.22,403.53,4.0,5.0,1.0,1.0,30.0,NEUTRAL,403.53,403.226,0.0,0.0,46.5,0.71,N,4.0,CHEMBL19215,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,WZHJKEUHNJHDLS-QTGUNEKASA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,CC(CCC1CCCCC1)CCC1CC(C)C2CC3CC(C)C4CCCC(C2C1)C34
460,CHEMBL121,4.0,Racemic Mixture,False,True,False,False,Prescription Only,2010,Increased risk of ischaemic heart disease,European Union,Cardiotoxicity,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Small molecule,MOL,True,2.49,2.0,2.21,2.45,6.84,6.23,357.44,6.0,6.0,1.0,1.0,25.0,NEUTRAL,357.44,357.1147,0.0,0.0,71.53,0.82,N,7.0,CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,YASAKCUCGLMORW-UHFFFAOYSA-N,toxic_cardio,missing,missing,missing,missing,missing,,,0.0,,,,1,0,0,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,CC1CC(C)C(CC2CCC(CCCC(C)C3CCCCC3)CC2)C1
462,CHEMBL1200937,4.0,Single Stereoisomer,False,False,True,False,Prescription Only,None,None,None,None,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12,Small molecule,MOL,True,2.27,1.0,1.41,1.58,13.17,7.09,690.86,11.0,13.0,2.0,2.0,48.0,NEUTRAL,690.86,690.3299,2.0,2.0,176.42,0.4,N,7.0,CHEMBL1200937,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12,SUYRLXYYZQTJHF-VMBLUXKRSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12,CCC(CC)CCC(C)(C)C1CCC2C(C)C3CCC(CC(C)CC(C)CC(C)CCCCC(C)CCC(C)C(C(C)C)CC(C)C21)C3
466,CHEMBL2396661,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,Small molecule,MOL,True,3.84,2.0,2.67,2.81,7.79,2.81,441.48,5.0,7.0,2.0,3.0,30.0,NEUTRAL,441.48,441.1446,0.0,0.0,101.21,0.75,N,4.0,CHEMBL2396661,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,STUWGJZDJHPWGZ-LBPRGKRZSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,CC(C)C1CCCC1C(C)CC1CC(C)C(C2CCCC(C(C)(C)C(C)(C)C)C2)C1
469,CHEMBL38,4.0,Achiral Molecule,False,True,False,True,Prescription Only,None,None,None,None,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,Small molecule,MOL,True,5.6,0.0,2.42,5.01,4.76,,300.44,1.0,2.0,1.0,1.0,22.0,ACID,300.44,300.2089,1.0,1.0,37.3,0.53,N,5.0,CHEMBL38,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,SHGAZHPCJJPHSC-YCNIQYBTSA-N,toxic_hema+toxic_teratogen,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,CC(C)CC(C)CCCC(C)CCC1C(C)CCCC1(C)C
470,CHEMBL3358920,3.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,O=C(O)C[C@H]1CCc2c1[nH]c1ccc(OCc3ccc(C4CCCC4)c(C(F)(F)F)c3)cc21,Small molecule,MOL,True,6.93,3.0,3.45,6.45,4.26,,457.49,2.0,4.0,2.0,2.0,33.0,ACID,457.49,457.1865,1.0,1.0,62.32,0.42,N,6.0,CHEMBL3358920,O=C(O)C[C@H]1CCc2c1[nH]c1ccc(OCc3ccc(C4CCCC4)c(C(F)(F)F)c3)cc21,MVGWUTBTXDYMND-QGZVFWFLSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,O=C(O)C[C@H]1CCc2c1[nH]c1ccc(OCc3ccc(C4CCCC4)c(C(F)(F)F)c3)cc21,CC(C)CC1CCC2C3CC(CCC4CCC(C5CCCC5)C(C(C)(C)C)C4)CCC3CC12
498,CHEMBL2010601,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,Small molecule,MOL,True,5.08,3.0,5.76,5.76,9.66,,392.5,3.0,5.0,3.0,3.0,29.0,NEUTRAL,392.5,392.21,1.0,1.0,82.19,0.57,N,2.0,CHEMBL2010601,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,PURKAOJPTOLRMP-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CC(CC1CC(C)C(C(C)(C)C)CC1C(C)(C)C)C1CCC2CCCCC2C1C
507,CHEMBL1088,4.0,Racemic Mixture,False,True,True,False,Discontinued,None,None,None,None,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,Small molecule,MOL,True,4.9,2.0,2.72,3.57,,8.19,386.59,4.0,3.0,0.0,0.0,26.0,NEUTRAL,386.59,386.1487,0.0,0.0,23.55,0.75,N,4.0,CHEMBL1088,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,SLVMESMUVMCQIY-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,CC(C)C1CCC2CC3CCCCC3C(CCC3CCCCC3C)C2C1
512,CHEMBL473417,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,Small molecule,MOL,True,4.71,3.0,3.93,3.93,13.5,3.7,421.31,4.0,5.0,1.0,1.0,27.0,NEUTRAL,421.31,420.0102,0.0,0.0,76.13,0.66,N,4.0,CHEMBL473417,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,BPQMGSKTAYIVFO-UHFFFAOYSA-N,toxic_teratogen,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,CC(CC1CCC(C)C(C2CCCCC2)C1)C1CCC(C(C)(C)C)CC1C
528,CHEMBL1290,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,Small molecule,MOL,True,3.47,1.0,1.24,3.55,,9.76,291.44,3.0,3.0,2.0,2.0,21.0,BASE,291.44,291.2198,0.0,0.0,41.49,0.84,N,6.0,CHEMBL1290,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,KQXKVJAGOJTNJS-HNNXBMFYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,CC(CCC1CCCCC1C1CCCC1)CCC(C)(C)C
532,CHEMBL2103831,3.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,COc1ccc2cc([C@H](C)C(=O)OCCCCO[N+](=O)[O-])ccc2c1,Small molecule,MOL,False,3.48,2.0,3.72,3.72,,,347.37,6.0,7.0,0.0,0.0,25.0,NEUTRAL,347.37,347.1369,0.0,0.0,87.9,0.3,N,9.0,CHEMBL2103831,COc1ccc2cc([C@H](C)C(=O)OCCCCO[N+](=O)[O-])ccc2c1,AKFJWRDCWYYTIG-ZDUSSCGKSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,COc1ccc2cc([C@H](C)C(=O)OCCCCO[N+](=O)[O-])ccc2c1,CCC1CCC2CC(C(C)C(C)CCCCCCC(C)C)CCC2C1
545,CHEMBL12948,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CC1CCC(NC(=O)N(CCCl)N=O)CC1,Small molecule,MOL,False,2.5,0.0,2.44,2.44,,,247.73,3.0,5.0,1.0,1.0,16.0,NEUTRAL,247.73,247.1088,0.0,0.0,61.77,0.47,N,4.0,CHEMBL12948,CC1CCC(NC(=O)N(CCCl)N=O)CC1,FVLVBPDQNARYJU-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CC1CCC(NC(=O)N(CCCl)N=O)CC1,CCCC(CC)C(C)CC1CCC(C)CC1
548,CHEMBL1201266,4.0,Achiral Molecule,False,False,False,True,Prescription Only,None,None,None,None,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,Small molecule,MOL,True,0.26,1.0,-6.23,0.83,0.56,,311.64,5.0,9.0,4.0,4.0,21.0,ACID,311.64,310.9945,0.0,0.0,156.59,0.57,N,2.0,CHEMBL1201266,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,RVGLGHVJXCETIO-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,CCC1CC(CC(C)C(C)C)C(C)C(CC(C)C(C)C)C1
550,CHEMBL4297849,3.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,C[C@@H]1CN(c2nc(-n3ccc(OCCC4(C(F)(F)F)CC4)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,Small molecule,MOL,False,5.12,3.0,5.36,6.3,4.21,1.31,591.66,8.0,9.0,1.0,1.0,41.0,ACID,591.66,591.2127,2.0,2.0,106.42,0.37,N,9.0,CHEMBL4297849,C[C@@H]1CN(c2nc(-n3ccc(OCCC4(C(F)(F)F)CC4)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,IGEOJNMYRZUKIK-IBGZPJMESA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,C[C@@H]1CN(c2nc(-n3ccc(OCCC4(C(F)(F)F)CC4)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,CC1CC(C2CC(C3CCC(CCCC4(C(C)(C)C)CC4)C3)CCC2C(C)CC(C)(C)C2CCCCC2)C(C)(C)C1
551,CHEMBL119423,4.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,Sc1[nH]cnc2nncc1-2,Small molecule,MOL,True,0.59,0.0,-1.55,-0.46,5.48,0.13,152.18,4.0,4.0,2.0,1.0,10.0,ACID,152.18,152.0157,0.0,0.0,54.46,0.43,N,0.0,CHEMBL119423,Sc1[nH]cnc2nncc1-2,PYAOPMWCFSVFOT-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,Sc1ncnc2[nH]ncc12,CC1CCCC2CCCC12
556,CHEMBL1200692,4.0,Achiral Molecule,True,True,False,False,Prescription Only,None,None,None,None,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,Small molecule,MOL,True,4.17,5.0,3.24,4.54,4.25,3.63,558.6,11.0,12.0,2.0,2.0,41.0,ACID,558.6,558.2227,2.0,2.0,162.16,0.24,N,10.0,CHEMBL1200692,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,UQGKUQLKSCSZGY-UHFFFAOYSA-N,toxic_teratogen,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCC1CC(C(C)(C)C)C(C(C)CCC2CC(C)CC2C)C1CC1CCC(C2CCCCC2C2CCCC2)CC1
564,CHEMBL1442422,4.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,Small molecule,MOL,True,2.98,2.0,1.75,2.64,,8.23,295.39,3.0,4.0,0.0,0.0,22.0,NEUTRAL,295.39,295.1685,0.0,0.0,26.79,0.87,Y,3.0,CHEMBL1442422,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,QPGGEKPRGVJKQB-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,CC(C)CCC1C(C)C2CCCCC2C(C)C2CCCCC21
570,CHEMBL1623,4.0,Racemic Mixture,False,True,False,False,Prescription Only,None,None,None,None,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,Small molecule,MOL,True,5.56,3.0,5.91,6.39,,7.71,390.96,2.0,2.0,0.0,0.0,28.0,NEUTRAL,390.96,390.1863,1.0,1.0,6.48,0.56,N,5.0,CHEMBL1623,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,OCJYIGYOJCODJL-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,CC1CCC(C(C2CCCCC2)C2CCC(CC3CCCC(C)C3)CC2)CC1
580,CHEMBL1363,4.0,Single Stereoisomer,False,False,False,True,Prescription Only,None,None,None,None,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,Small molecule,MOL,True,2.22,2.0,0.04,1.06,8.61,9.81,344.41,5.0,6.0,4.0,4.0,25.0,BASE,344.41,344.1736,0.0,0.0,90.82,0.41,N,9.0,CHEMBL1363,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,BPZSYCZIITTYBL-YJYMSZOUSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,CCCC1CC(C(C)CCC(C)CC2CCC(CC)CC2)CCC1C
588,CHEMBL1311,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12,Small molecule,MOL,True,-1.28,0.0,-0.71,-0.71,13.34,,191.14,6.0,7.0,1.0,1.0,13.0,NEUTRAL,191.14,191.043,0.0,0.0,91.06,0.43,N,2.0,CHEMBL1311,O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12,YWXYYJSYQOXTPL-SLPGGIOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12,CC(C)CC1CCC2C(C)CCC12
591,CHEMBL118218,3.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,CC1=C(CO)C2=C(C)C3(CC3)[C@@](C)(O)C(=O)C2=C1,Small molecule,MOL,False,1.67,0.0,0.67,0.67,12.77,,246.31,3.0,3.0,2.0,2.0,18.0,NEUTRAL,246.31,246.1256,0.0,0.0,57.53,0.74,Y,1.0,CHEMBL118218,CC1=C(CO)C2=C(C)C3(CC3)[C@@](C)(O)C(=O)C2=C1,NICJCIQSJJKZAH-AWEZNQCLSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CC1=C(CO)C2=C(C)C3(CC3)[C@@](C)(O)C(=O)C2=C1,CCC1C(C)CC2C1C(C)C1(CC1)C(C)(C)C2C
